Jam,temperature,humidity,light,pH,EC,TDS,WaterTemp,Label,Pattern
8.32,22.5,99,7832,6.1,1754,877,27.9,Selada,1
9.32,27.6,99,6163,6.5,1555,777,24.6,Selada,1
10.42,24.5,99,41990,6.8,1705,852,27.2,Selada,1
11.47,25,99,1585,6.6,1711,855,26,Selada,1
12.53,29.8,86,14900,6.8,1708,854,25.5,Selada,1
13.41,32.6,60,24310,6.5,1702,851,28.2,Selada,1
14.41,26.5,91,96450,6.1,1702,851,28,Selada,1
7.37,26.3,54,32120,6.3,1785,896,28.6,Selada,1
8.55,24.3,73,4360,6.6,1719,846,24.3,Selada,1
10.02,27.4,84,121400,6.3,1474,737,22.2,Selada,1
11.09,26.6,67,10960,6.8,1778,889,23.8,Selada,1
12.32,28.5,73,21320,6.5,1859,929,31,Selada,1
13.23,25.5,80,22970,6.4,1944,972,28.3,Selada,1
14.34,30,85,4373,6.9,1886,943,24.2,Selada,1
15.34,32.7,59,16250,6.4,1877,938,24.9,Selada,1
7.45,24,53,14360,6.9,1582,791,25.5,Selada,1
9.13,26,79,21710,6.3,1797,890,25,Selada,1
10.21,28.7,99,21850,7.1,1782,864,26.3,Selada,1
11.39,26.1,99,43710,6.3,1684,842,25,Selada,1
12.43,29.4,50,9836,6.4,1648,824,28.7,Selada,1
14.38,25.8,82,28850,6.5,1710,855,27.5,Selada,1
15.14,23.4,53,5863,6.5,1703,851,26.1,Selada,1
16.32,26.6,83,1585,6.6,1359,679,25,Selada,1
7.54,25,94,51170,6.2,1356,678,25.8,Selada,1
9.16,27.1,88,35750,6.8,1522,776,24,Selada,1
10.32,28.9,99,17900,6.6,1540,770,26.9,Selada,1
11.32,26.5,86,16920,6.5,1582,791,23.5,Selada,1
12.44,26.5,99,4994,6.8,1562,784,25.7,Selada,1
13.55,26.5,74,58310,6.5,1573,786,26.4,Selada,1
15.04,24.5,90,8020,6.5,1373,686,26.4,Selada,1
16.12,27.8,99,55540,6.5,1462,881,24.3,Selada,1
7.35,23.2,80,2747,6.5,1745,872,25.5,Selada,1
8.36,25.4,71,143000,6.4,1532,761,23.6,Selada,1
9.36,26.5,76,27180,6.8,1520,760,24.7,Selada,1
10.35,25.3,92,995,6.3,1713,856,25,Selada,1
11.33,29.3,83,145900,6.5,1710,854,27.2,Selada,1
12.47,28,92,17070,6.1,1691,845,27.1,Selada,1
13.45,28.8,67,5291,6.3,1680,840,23.9,Selada,1
14.48,26.4,78,102500,6.4,1705,852,24.1,Selada,1
7.47,25.6,68,12590,6.6,1690,845,25,Selada,1
8.32,24.2,88,5385,6.5,1571,785,23.5,Selada,1
9.33,25.2,75,1853,6.7,1705,852,27,Selada,1
10.39,27.6,77,9331,6.1,1714,857,23.8,Selada,1
11.45,26.4,91,411470,6.4,1674,837,25.6,Selada,1
12.55,24,89,186900,6.1,1569,784,26.6,Selada,1
13.41,25.5,69,66570,5.7,1580,792,24.5,Selada,1
14.43,28.3,99,7731,6.8,1705,854,23,Selada,1
7.35,30.1,55,17450,6.1,1635,817,26.1,Selada,1
8.32,25,59,8421,6.7,1488,744,27.3,Selada,1
9.38,24.2,99,14080,6.7,1806,903,26.1,Selada,1
10.42,24.3,90,73550,6.4,1604,802,30.1,Selada,1
11.59,29.2,99,5770,6.8,1581,790,27.6,Selada,1
12.59,27.5,98,21620,6.8,1688,844,26,Selada,1
13.59,27.4,78,53070,6.5,1752,876,26.1,Selada,1
14.55,27.3,67,6512,6.1,1657,825,27.2,Selada,1
7.35,24.2,98,2505,6.5,1714,857,26.4,Selada,1
8.35,29.6,69,138400,6.4,1709,852,26,Selada,1
9.46,24.8,84,115000,6.4,1635,817,28.4,Selada,1
10.41,25,73,45190,6.5,1644,822,24.6,Selada,1
11.45,29.6,99,106000,6.9,1651,826,24.1,Selada,1
12.46,27.3,93,19301,6.6,1641,820,25.6,Selada,1
13.56,37.7,99,40180,6.6,1574,787,24.8,Selada,1
14.44,33.5,99,7611,6.6,1597,798,31.5,Selada,1
7.35,25.9,67,45190,6.5,1779,898,26,Selada,1
8.41,32.3,93,160200,6.5,1806,903,29.7,Selada,1
9.38,24.9,94,57810,6.9,1788,894,23.9,Selada,1
10.44,23.5,99,4120,6.2,1578,885,23.3,Selada,1
11.45,23.4,88,25080,6.9,1628,774,25,Selada,1
12.55,25.6,86,50590,6.2,1636,816,24.1,Selada,1
13.59,27.8,99,66410,6.1,1621,810,31.5,Selada,1
14.58,28,98,4099,6.5,1570,785,26.9,Selada,1
7.31,22.5,94,12045,6.6,1649,824,27,Selada,1
8.32,25.8,58,9918,6.2,1277,638,24.6,Selada,1
9.34,25.4,68,3400,6.5,1615,807,23.3,Selada,1
10.36,26.8,99,160200,6.8,1601,770,23.5,Selada,1
11.37,24.8,61,10110,6.4,1583,791,26.3,Selada,1
12.43,25.9,66,68530,6.8,1692,846,26,Selada,1
13.59,24.3,66,33630,6.3,1732,868,26,Selada,1
15.36,26.3,88,9809,6.8,1561,780,28.3,Selada,1
7.35,24.6,74,20430,6.2,1589,792,27.6,Selada,1
8.38,27.6,69,30520,6.1,1752,876,24.6,Selada,1
9.35,30,83,16920,6.4,1496,748,24.4,Selada,1
10.36,27.3,99,2497,5.8,1523,761,22.9,Selada,1
11.32,24.5,53,4828,6.6,1518,799,28.3,Selada,1
12.35,24.7,68,31180,6.2,1661,830,23.6,Selada,1
13.32,23,84,25970,6.7,1632,820,24.1,Selada,1
14.35,34.1,51,34680,6.8,1386,693,28.7,Selada,1
7.32,29.3,91,9918,6.2,1550,775,23.6,Selada,1
8.34,27.6,99,21620,6.8,1564,782,22.8,Selada,1
9.47,26,92,14460,6.6,1708,854,23.5,Selada,1
10.48,34,93,8230,6.4,1792,871,27.9,Selada,1
11.42,25.4,99,10370,6.4,1631,815,32.2,Selada,1
12.36,23.5,80,6470,6.1,1813,906,25.1,Selada,1
13.36,26.4,99,4339,6.3,1795,902,27.3,Selada,1
14.25,24.8,76,32360,6.8,1768,884,25.8,Selada,1
7.38,25.9,74,32820,6.4,1759,879,25.5,Selada,1
8.39,24.6,71,22180,6.8,1597,789,25.4,Selada,1
9.47,27.7,99,979,6.9,1797,898,27.4,Selada,1
10.52,29.1,90,127800,6.4,1782,892,25.5,Selada,1
11.55,30.1,78,4494,6.9,1812,906,25,Selada,1
12.53,24.2,99,5432,6.9,1532,761,26,Selada,1
14.09,31.7,74,28450,6.1,1474,737,26.5,Selada,1
15.05,24.5,87,54270,6.5,1778,889,27.5,Selada,1
7.31,27.6,83,38410,6.3,1859,929,29.4,Selada,1
8.33,25.2,83,38050,7,1944,972,27,Selada,1
9.33,28.9,90,12630,6.5,1886,943,25.1,Selada,1
10.32,23.2,97,47120,6.4,1877,938,22.9,Selada,1
11.44,25.8,68,22030,6.1,1582,791,29.9,Selada,1
13.12,24.3,99,11770,6.5,1771,885,26.1,Selada,1
14.08,25.2,65,2897,6.9,1806,903,24.5,Selada,1
15.12,28,99,3440,6.5,1627,813,28.5,Selada,1
7.37,23.2,99,11750,6.8,1797,890,24.7,Selada,1
8.38,25.9,44,17230,6.5,1782,864,24.3,Selada,1
9.41,24.7,57,11310,6.8,1788,894,24.1,Selada,1
11.23,26.3,80,411470,6.4,1832,916,26.3,Selada,1
12.05,26.6,83,158600,6.3,1859,926,26.1,Selada,1
13.06,29.6,92,28590,6.5,1848,924,31,Selada,1
14.06,27.2,99,1341,6.4,1826,913,24.3,Selada,1
15.12,24.2,99,9929,6.1,1733,866,24.3,Selada,1
7.39,29.2,58,16610,6.2,1739,869,25.1,Selada,1
9.45,24.8,92,6480,6.9,1730,869,26.9,Selada,1
10.36,23,99,1421,6.7,1448,724,27.5,Selada,1
11.05,27.9,75,41690,6.4,1507,753,23,Selada,1
14.14,28.7,55,57600,6.1,1582,794,27.5,Selada,2
15.42,25,99,610,6.9,1474,737,24.6,Selada,2
8.44,24.8,99,1650,6.1,1521,760,24.2,Selada,2
9.45,24.9,99,2300,6.1,1484,742,25.5,Selada,2
10.48,24.9,88,5915,6.5,1521,760,24.5,Selada,2
11.53,25.7,83,4360,6.6,1521,760,24.7,Selada,2
12.55,25.4,93,1829,6.3,1484,742,25.1,Selada,2
14.12,28.8,84,31920,6.3,1519,759,25.7,Selada,2
15.13,27.3,86,22240,6.5,1494,747,26.1,Selada,2
7.45,24.2,99,9655,6.5,1494,747,23.9,Selada,2
8.45,25.1,99,14170,6.2,1532,761,23.6,Selada,2
10.07,25.6,82,3720,6.2,1478,739,25.5,Selada,2
11.14,26.6,74,96120,6.5,1474,737,26.1,Selada,2
12.27,27.2,84,17370,6.9,1468,734,26.3,Selada,2
13.27,25.8,97,40620,6.7,1491,745,25.2,Selada,2
14.59,27,91,11090,6.2,1390,715,26.8,Selada,2
16.05,26.9,98,3855,6.4,1391,715,26.7,Selada,2
8.01,24.4,99,14380,6.5,1384,692,24,Selada,2
9.02,24.5,99,16450,6.5,1442,721,24.3,Selada,2
10.12,24.8,89,25610,6.5,1392,698,25.1,Selada,2
15.41,23.8,99,1853,6.4,1188,594,24.1,Selada,2
17.23,23,99,19040,6.8,1230,617,26.8,Selada,2
7.33,23.3,90,22700,6.8,1230,615,24,Selada,2
8.34,25.3,69,42500,6.4,1699,849,25.5,Selada,2
9.36,26.7,69,186900,6.3,1702,855,28.2,Selada,2
10.38,28.1,66,21340,6.3,1702,851,28.8,Selada,2
11.42,27.8,65,9809,6.3,1565,782,29.7,Selada,2
13.08,29.1,76,1537,6.1,1565,792,29.2,Selada,2
14.08,24.4,99,3314,6.4,1678,839,26.9,Selada,2
16.11,24.5,99,13280,6.2,1678,939,23.9,Selada,2
7.35,24.8,85,14650,6.5,1851,930,24.9,Selada,2
8.35,29.3,61,36450,6.6,1954,977,26.8,Selada,2
9.36,29.4,61,28510,6.8,1886,943,23.6,Selada,2
10.32,31.2,60,29220,6.8,1801,902,24.1,Selada,2
11.42,31.2,70,19800,6.8,1710,855,23.8,Selada,2
13.12,28.1,74,15010,6.8,1660,830,23.5,Selada,2
14.18,26.7,80,9080,6.7,1600,800,23.6,Selada,2
15.23,26.4,78,25030,6.2,408,204,25,Selada,2
7.33,27.6,92,28330,6.1,387,196,25.3,Selada,2
8.34,26.5,0,7082,6.5,372,186,23.9,Selada,2
9.38,28,0,8378,6.3,372,186,24.2,Selada,2
10.32,25.3,0,11530,6.5,382,197,24.3,Selada,2
11.35,24.3,0,20070,6.2,376,196,25.1,Selada,2
12.42,27.3,0,19750,6.7,380,191,25.5,Selada,2
13.46,26.6,0,12130,6.4,394,191,25.5,Selada,2
14.45,30.5,0,11180,6.7,382,193,24.8,Selada,2
7.33,24.5,0,4454,6.2,377,195,24.3,Selada,2
8.45,25.8,0,41060,6.6,357,177,27.2,Selada,2
9.35,28.3,0,51910,6.9,374,191,27,Selada,2
10.33,29.5,0,164000,6.5,336,189,24.2,Selada,2
11.37,28,0,14680,6.7,374,174,24.8,Selada,2
12.43,26.8,0,1082,6.5,369,191,26.6,Selada,2
13.42,24.5,55,3444,5.9,368,184,28.1,Selada,2
14.32,25.6,75,6501,6.6,383,184,28.4,Selada,2
7.31,27.6,76,10230,6.5,383,188,28,Selada,2
8.32,22,99,14400,7.1,374,187,27.2,Selada,2
9.33,25.6,99,21960,6.6,378,189,26.1,Selada,2
11.15,24.4,81,5839,6.3,373,186,24.2,Selada,2
12.12,28.1,99,2882,6.4,360,186,24.5,Selada,2
13.33,24.1,98,3266,6.5,373,191,25.5,Selada,2
14.33,29.7,59,3381,6.6,396,191,26.4,Selada,2
15.35,25.4,78,7558,6.6,383,198,26.9,Selada,2
7.32,25.2,53,10270,6.5,394,197,27.7,Selada,2
8.36,28.2,99,36580,6.8,382,191,23,Selada,2
9.47,28.2,99,157500,6.8,378,188,23.4,Selada,2
10.45,26,99,144300,6.7,372,186,25.5,Selada,2
11.41,26.5,50,157600,6.8,378,189,26.2,Selada,2
12.52,24.3,99,119900,6.4,373,186,27,Selada,2
13.42,25.9,51,57810,6.6,375,187,28,Selada,2
14.5,24.4,44,9813,6.3,382,191,28.7,Selada,2
7.37,25.4,63,37570,6.9,372,191,26,Selada,2
8.37,25.1,94,73790,6.8,374,199,24.5,Selada,2
9.48,26.4,92,56650,6.9,370,193,26.6,Selada,2
10.42,27.5,79,28180,6.3,378,183,28.6,Selada,2
11.47,23.6,58,27090,6.3,380,185,30.1,Selada,2
12.45,27.5,53,7925,6.8,365,190,30.4,Selada,2
13.55,25.9,76,13460,6.6,383,187,32.3,Selada,2
15.08,28.7,58,2079,6.9,379,194,32.2,Selada,2
7.35,24.5,62,1803,6.1,370,185,31.6,Selada,2
8.36,23.3,99,2580,6.7,372,183,28.7,Selada,2
9.36,24.8,99,13500,6.3,380,186,26.9,Selada,2
10.35,25.6,47,8536,6.3,380,186,24.3,Selada,2
11.33,24.3,55,8385,6.8,380,190,27.1,Selada,2
12.47,24.8,53,11260,6.8,379,194,25.6,Selada,2
13.45,23.7,56,9064,6.8,380,191,26.8,Selada,2
14.48,24.3,86,17250,6.6,397,198,27,Selada,2
7.47,29.1,92,7715,6.6,377,192,26.5,Selada,2
8.32,27.7,99,10400,6.1,673,330,27.1,Selada,2
9.33,28.7,99,19630,6.8,678,332,27.5,Selada,2
10.39,28.5,58,32490,6.5,650,335,24.3,Selada,2
11.45,24.8,73,32830,6.8,670,343,24.5,Selada,2
12.55,25.3,78,26690,6.6,683,341,25,Selada,2
13.41,24.9,54,128700,6.5,678,339,24.7,Selada,2
14.42,28,58,5220,6.9,681,345,25.5,Selada,2
7.31,28.1,91,7813,6.7,678,339,25.4,Selada,2
8.32,24.9,99,4350,6.2,675,331,24.2,Selada,2
9.38,27.6,99,17820,6.2,670,335,26.4,Selada,2
10.42,22.8,61,39080,6.6,668,332,26.7,Selada,2
11.55,24.5,71,100500,6.9,665,331,27.5,Selada,2
12.59,29,72,50020,6.4,678,332,28.4,Selada,2
13.59,26,72,72660,6.7,678,340,28.3,Selada,2
14.55,30,82,51070,6.7,690,345,27.4,Selada,2
7.33,26.5,99,10510,6.7,686,350,26.7,Selada,2
8.35,25.3,99,46490,6.8,665,332,26.5,Selada,2
9.41,26.5,99,15710,6.6,678,334,26.1,Selada,2
10.41,28.5,70,13660,6.4,686,350,24.4,Selada,2
11.45,24.9,84,27850,6.5,677,340,24.6,Selada,2
12.46,32.7,60,89390,6.7,681,348,26,Selada,2
13.56,26.6,68,8035,6.8,673,340,26.6,Selada,2
14.44,28.8,91,6441,6.9,655,327,26.1,Selada,2
7.35,27.3,99,48380,6.8,700,350,28.1,Selada,2
8.41,27.6,99,12520,6.8,670,328,28.8,Selada,2
9.38,26.7,99,98690,6.5,660,330,29.7,Selada,2
10.44,23.2,52,32020,6.9,656,328,29.2,Selada,2
11.45,28,66,2020,6.6,642,320,26.9,Selada,2
12.55,27.4,58,1609,6.5,645,322,23.9,Selada,2
13.59,24,64,8188,6.7,652,326,24.9,Selada,2
14.58,28.6,99,16210,6.1,644,322,26.8,Selada,2
7.31,23.3,65,24180,6.8,687,344,23.6,Selada,2
8.32,26.6,99,50520,6.5,659,329,24.1,Selada,2
9.34,26.7,99,44630,6.3,614,308,24.8,Selada,2
10.36,31.7,90,33730,6.4,621,310,26.3,Selada,2
11.37,29.4,40,5413,6.8,610,305,27.3,Selada,2
12.43,28.2,88,109000,6.6,649,324,33.1,Selada,2
13.59,26.6,59,3993,6.7,682,341,31.5,Selada,2
15.36,26.4,42,13300,6.8,677,338,32.5,Selada,2
7.35,24.8,74,31690,6.4,652,326,32.5,Selada,2
8.38,23.7,99,7623,6.3,647,323,23.9,Selada,2
9.35,31.2,99,14500,6.4,665,332,24.2,Selada,2
10.36,26.2,99,30980,6.2,659,329,25.5,Selada,2
11.32,25.8,58,58780,6.6,664,332,26.4,Selada,2
12.35,24.3,83,11480,6.5,608,304,27.3,Selada,2
13.32,24.6,45,21870,6.6,668,334,26.7,Selada,2
14.35,24.8,86,9931,6.9,677,336,27.2,Selada,2
7.32,24.8,92,17080,6.9,621,310,27.5,Selada,2
8.34,24.4,99,6416,6.2,665,332,22.6,Selada,2
9.47,27.3,99,18520,6.7,646,323,23,Selada,2
10.48,23.2,99,107500,5.9,623,311,24.7,Selada,2
11.42,25.3,99,33730,6.8,659,329,27.5,Selada,2
12.36,26.1,75,24990,6.5,673,336,27.5,Selada,2
13.36,25.2,61,7733,6.7,656,328,30,Selada,2
14.25,25.6,61,6495,6.7,664,332,31,Selada,2
7.38,24.8,94,4959,6.7,677,338,28.9,Selada,2
8.39,29.3,99,6501,6.4,1151,575,22.1,Selada,2
9.47,25.9,99,6507,6.6,1142,571,24.1,Selada,2
10.52,29.8,70,9977,6.4,1143,571,26.3,Selada,2
11.55,24.2,99,18840,6.4,1149,574,31,Selada,2
12.53,24.5,70,26390,6.8,1143,571,31.2,Selada,2
14.09,25,92,28620,6.3,1181,590,31.3,Selada,2
15.05,27.4,55,32580,6.6,1190,595,32.2,Selada,2
7.36,25.4,66,11900,6.9,1149,574,29.8,Selada,2
8.37,25.9,99,4711,6.6,1149,574,24.1,Selada,2
9.45,25.6,97,14440,6.5,1123,561,24.1,Selada,2
10.58,22.6,94,33280,6.5,1619,805,24.5,Selada,2
12.06,25.7,37,20220,6.5,1595,799,23.7,Selada,2
13.04,32.6,73,11370,6.7,1160,582,26.2,Selada,2
14.03,27.8,67,9397,6.4,1134,569,26.7,Selada,2
15.09,29.4,58,15780,6.4,1154,577,26.6,Selada,2
7.38,27,38,20990,6.5,1179,589,27.8,Selada,2
8.39,2619,99,7335,6.7,1151,575,23.7,Selada,2
9.57,26.5,99,15430,6.6,1156,576,23.2,Selada,2
11.06,27.2,99,23230,6.5,1133,566,23.8,Selada,2
12.11,24,82,32820,6.9,1159,579,24.2,Selada,2
13.12,24.9,46,45370,7,1136,568,25.6,Selada,2
14.13,23.2,42,112010,5.8,1141,570,26.4,Selada,2
15.13,33.4,40,29010,6.8,1181,590,28,Selada,2
7.33,26.2,54,22840,6.9,1143,571,27,Selada,2
8.34,34.1,99,2496,6.8,1160,580,22.9,Selada,2
9.36,27,99,9045,6.8,1130,565,23,Selada,2
10.38,29.1,68,75020,6.7,1132,566,23,Selada,2
11.45,22.5,44,23830,6.9,1129,564,24,Selada,2
13.56,24.7,59,27230,6.5,1155,577,26,Selada,2
14.05,24.5,62,45110,6.1,1141,570,27.3,Selada,2
16.05,24.8,80,17380,6.3,1159,579,27.6,Selada,2
7.33,25.1,66,25110,6.5,1159,577,27.7,Selada,2
8.34,27.8,99,11430,6.5,1105,552,23.9,Selada,2
9.35,30.3,99,16360,6.6,1151,575,26,Selada,2
10.33,28,99,68040,6.5,1121,560,27.9,Selada,2
11.42,24.4,89,49010,6.4,1129,564,30.4,Selada,2
13.15,26.1,99,28320,6.6,1159,579,31.5,Selada,2
14.21,26.6,67,23600,6.8,1181,590,31.4,Selada,2
15.32,27,38,156900,6.3,1114,557,32.6,Selada,2
7.35,30.5,92,9739,5.7,1119,559,34.1,Selada,2
8.14,27.6,99,9070,6.7,1149,574,23.8,Selada,2
9.35,25.5,99,19660,6.4,1143,571,24,Selada,2
10.38,29.8,52,39400,6.5,1125,562,24.9,Selada,2
11.34,26.7,59,25920,6.7,1192,596,27.4,Selada,2
12.45,26.5,76,181000,6.6,1181,590,28,Selada,2
13.45,25.7,69,102900,6.7,1141,570,29.8,Selada,2
14.38,23.5,57,140100,6.7,1153,576,31.5,Selada,2
7.32,21.8,83,56180,6.5,1139,569,31.4,Selada,2
8.39,29.3,99,56850,6.5,1580,790,22.9,Selada,2
9.35,27.8,99,14290,6.5,1588,794,23.5,Selada,2
10.32,23,50,80350,6.8,1573,784,25.1,Selada,2
11.34,26.7,74,15340,6.9,1628,814,26,Selada,2
12.49,27.4,73,146100,6.7,1620,810,28,Selada,2
13.48,30,78,144800,6.4,1733,777,27.1,Selada,2
14.33,27.5,89,147100,6.1,1585,792,27.2,Selada,2
7.31,24.7,52,50800,6.7,1587,793,26.3,Selada,2
8.32,23.3,99,12510,6.9,1591,795,23.4,Selada,2
9.33,23.8,99,23430,6.6,1589,794,22.2,Selada,2
11.11,28.5,99,63100,6.6,1617,808,22.9,Selada,2
12.12,26,99,41140,6.5,1631,815,25.1,Selada,2
13.35,26.8,47,54770,6.2,1631,816,26.2,Selada,2
14.32,24.9,83,120900,6.9,1591,798,27,Selada,2
15.32,27.4,84,43220,6.2,1597,802,29.4,Selada,2
7.35,27.8,53,29940,6.7,1587,793,27.9,Selada,2
8.36,27.8,99,1194,6.7,1591,795,22.8,Selada,2
9.37,24.8,99,1003,6.2,1589,794,23.5,Selada,2
10.41,30,56,5238,6.5,1575,797,25.1,Selada,2
11.45,30.1,69,55450,5.7,1587,793,26.6,Selada,2
12.45,24.5,83,41210,6.6,1574,787,29.2,Selada,2
13.48,27.2,53,144900,6.7,1572,786,27.3,Selada,2
14.49,28.8,37,30020,6.9,1573,786,27.1,Selada,2
7.33,25.6,76,22400,6.5,1581,790,28,Selada,2
8.38,23.3,99,5254,6.5,1597,798,25.3,Selada,2
9.42,25.7,99,3292,6.4,1561,780,24.3,Selada,2
10.43,24.8,87,5939,6.1,1570,785,24.9,Selada,2
11.48,29.3,88,5588,6.8,1617,808,28.3,Selada,2
12.46,24.6,73,136000,6.6,1771,800,29.7,Selada,2
13.56,31.1,84,4357,6.6,1568,784,27.9,Selada,2
15.06,28.9,65,4967,6.5,1252,626,28.3,Selada,2
7.35,27.7,52,17870,6.8,1260,630,29.9,Selada,2
8.34,24.2,99,938,6.5,1386,693,23.5,Selada,2
9.33,28.4,99,2005,6.7,1380,690,23.8,Selada,2
10.33,25.4,99,8300,6.5,1429,714,24.3,Selada,2
11.32,28.1,76,32110,6.9,1395,697,25,Selada,2
12.45,27.6,60,18540,6.4,1257,628,26.3,Selada,2
13.47,29.6,65,38070,6.6,1279,639,27.1,Selada,2
14.5,26.8,77,167200,6.5,1582,791,28.6,Selada,2
7.49,28.5,91,15780,6.7,1572,786,28.7,Selada,2
8.32,24.3,99,1712,6.6,1566,783,24.2,Selada,2
9.32,32.5,99,1109,6.3,1573,786,23.5,Selada,2
10.42,29.6,68,22300,6.7,1511,755,24.6,Selada,2
11.47,37.8,89,85490,6.5,1494,750,26.7,Selada,2
12.53,27.5,66,94470,6.5,1474,737,28.7,Selada,2
13.41,23.5,90,51820,6.8,1599,799,31,Selada,2
14.41,25.6,92,31450,6.6,1597,798,30,Selada,2
7.37,27.9,76,22710,6.6,1519,759,30.9,Selada,2
8.55,29.3,99,7611,6.6,1540,770,23.3,Selada,2
10.02,26,85,13850,6.4,1583,760,23.8,Selada,2
11.09,34.1,99,16920,6.6,1538,769,24.8,Selada,2
12.32,26.9,99,38080,6.7,1538,769,25.6,Selada,2
13.23,23.5,80,58310,6.7,1498,749,26.1,Selada,2
14.34,24.5,55,21900,6.4,1389,694,26.1,Selada,2
15.34,23.8,66,207110,6.6,1585,729,26.6,Selada,2
7.45,24.9,75,948,6.9,1578,784,28.1,Selada,2
9.13,24.8,99,63760,6.3,1550,775,23.7,Selada,2
10.21,31.6,99,8612,6.8,1555,777,23.5,Selada,2
11.39,25.8,91,8008,6.9,1550,775,23.5,Selada,2
12.43,25.1,92,47120,6.7,1561,780,24.9,Selada,2
14.38,24.5,68,24870,6.6,1589,794,27.8,Selada,2
15.14,27.3,77,26170,6.7,1547,787,27.6,Selada,2
16.32,27.2,86,17380,6.5,1547,787,28.6,Selada,2
7.54,28.8,58,20080,6.5,1581,790,28.3,Selada,2
9.16,27.4,92,10380,6.6,1597,798,23,Selada,2
10.32,25.4,82,5100,6.7,1580,790,24.1,Selada,2
11.32,24,99,3980,6.5,1580,790,24.3,Selada,2
12.44,25.7,99,6213,6.7,1431,715,25.7,Selada,2
13.55,24.2,61,160200,6.7,1515,757,27,Selada,2
15.04,26.6,99,14900,6.6,1522,761,26.4,Selada,2
16.12,26.6,99,26100,6.3,1230,617,27.2,Selada,2
7.43,27,84,39220,6.6,1555,790,27.2,Selada,2
8.58,31.8,99,3304,6.5,1699,849,22.9,Selada,2
10.01,26,95,10050,6.4,1384,692,23.9,Selada,2
11.19,32.6,99,10950,6.9,1442,721,25,Selada,2
12.55,26.4,60,10150,6.5,1392,698,26,Selada,2
14.02,24.7,99,25770,6.6,1851,930,26.6,Selada,2
15.34,23.9,99,48570,6.7,1954,977,26.4,Selada,2
16.35,25.4,99,21400,6.6,1886,943,27.3,Selada,2
7.34,25.2,99,51220,6.9,1474,737,27.8,Selada,2
8.45,25.5,99,78310,6.1,1468,734,24,Selada,2
9.55,28.4,98,6874,6.5,1702,855,24.3,Selada,2
11.13,26.7,99,13540,6.8,1702,851,25.1,Selada,2
12.15,33.5,55,49540,6.8,1565,782,24.1,Selada,2
13.07,24.3,92,101700,6.5,1565,792,26.8,Selada,2
14.12,24.5,92,13160,6.6,1345,672,24,Selada,2
15.23,24.2,55,148300,6.5,1383,691,25.5,Selada,2
7.39,23.6,60,41990,6.5,1370,685,28.2,Selada,2
8.48,26,99,32720,6.7,1382,691,23.9,Selada,2
9.39,24.2,92,7583,6.1,1448,724,23.6,Selada,2
10.35,25,99,25970,6.6,1474,737,25.5,Selada,2
11.45,28.7,99,17450,6.7,1453,726,26.1,Selada,2
13.03,23.4,65,19230,6.8,1298,649,26.3,Selada,2
14.01,28.6,99,21450,6.8,1392,696,25.2,Selada,2
15.09,25.3,89,49060,6.5,1382,691,26.8,Selada,2
7.36,25.1,99,103600,5.7,1511,759,26.7,Selada,2
8.54,25.8,99,9655,6.6,1484,742,25.3,Selada,2
9.37,31,99,14170,6.7,1570,785,25.5,Selada,2
10.55,24.5,99,3720,6.9,1582,794,26.2,Selada,2
12.22,26.7,86,96120,6.3,1474,737,23.8,Selada,2
13.12,26.4,53,17370,6.9,1521,760,24.4,Selada,2
14.25,25.2,93,40620,6.5,1484,742,25,Selada,2
15.32,24.9,84,36450,6.4,1356,678,26.3,Selada,2
7.32,25,99,28510,6.3,1368,684,28.3,Selada,2
8.38,25.5,99,3467,6.7,1386,693,29.3,Selada,2
9.39,27.7,99,13820,6.8,1377,686,29.2,Selada,2
10.41,30.4,61,39110,6.6,1593,796,25.6,Selada,2
11.33,27.7,99,26830,5.9,1336,668,23.4,Selada,2
12.45,24.2,67,56900,6.4,1377,688,23,Selada,2
13.38,27.3,53,28380,6.6,1373,686,26.1,Selada,2
14.31,25.4,49,17070,6.7,1555,777,27,Selada,2
8.01,23.2,85,57600,6.9,1573,786,25.8,Selada,2
9.02,24.2,99,562,6.6,1588,794,26.2,Selada,2
10.42,28.4,99,2758,6.7,1628,814,26,Selada,2
15.4,26.2,99,17170,6.2,1586,793,25.4,Selada,2
16.35,29.3,99,29030,6.6,1576,788,24.2,Selada,2
7.34,25.5,46,140400,6.6,1555,777,25.1,Selada,2
9.17,29.2,92,132100,6.5,1450,725,24.8,Selada,2
10.38,26.5,78,40470,6.6,1496,748,25.9,Selada,2
11.36,29.2,62,143000,6.5,1507,753,25.9,Selada,2
13.31,27.7,99,1853,6.4,1494,747,26.6,Selada,2
13.32,24.7,99,19040,6.8,1532,761,27.3,Selada,2
15.23,25.9,99,22700,6.8,1478,739,27.1,Selada,2
15.59,24.7,82,42500,6.5,1491,745,24.6,Selada,2
7.37,24.4,86,186900,5.8,1390,715,24.2,Selada,2
8.55,32.3,99,21340,6.6,1391,715,25.5,Selada,2
10.02,24.3,70,9809,6.7,1188,594,24.5,Selada,2
11.09,24,99,1537,6.9,1678,839,24.7,Selada,2
12.13,29.9,99,3314,6.6,1678,939,25.1,Selada,2
13.23,32.7,87,13280,6.7,1521,760,25.7,Selada,2
14.34,24.9,68,14650,6.5,1521,760,26.1,Selada,2
15.34,28.4,99,610,6.9,1484,742,23.8,Selada,2
7.45,24.8,71,1650,6.5,1519,759,23.9,Selada,2
